|id|guid|mid|mod|usn|flds|csum|flags|data|sfld|tags|uuid
1560|1599309964784|itb7ka+1pJ|1596992551063|1599467487|7221||880148220|0||| imperfet indicatiu -ar jugar |9cd9c2a2-869e-4b73-9cba-38ba5794502b⇠
1561|1599309964785|I*M}Dy1vq]|1596992551063|1599467487|7221||1046004307|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::jugava::…jugar…}} (amb el gat)| imperfet indicatiu -ar ell/ella/vostè jugar |88efab2e-1d13-4a04-bdc8-916100842fd4⇠
1562|1599309964786|xP$>AWD5Yy|1596992551063|1599467487|7221||1802624310|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::jugàvem::…jugar…}} (amb el gat)| imperfet indicatiu -ar nosaltres jugar |d541979f-31bb-438f-8cb7-7a9fbc740375⇠
1563|1599309964787|l^#D@e?7ai|1596992551063|1599467487|7221||4093752259|0||⇠ En aquella època, sovint, ⇠vosaltres {{c1::jugàveu::…jugar…}} (amb el gat)| imperfet indicatiu -ar vosaltres jugar |cf155cdc-39dd-45a5-8b4e-35611ee6e2e8⇠
1564|1599309964788|eCkr+XM?K)|1596992551063|1599467487|7221||3683331188|0||⇠ En aquella època, sovint, ⇠ells/elles/vostès {{c1::jugaven::…jugar…}} (amb el gat)| imperfet indicatiu -ar ells/elles/vostès jugar |1ed210f0-0d29-4d93-9159-522af629e586⇠
1565|1599309964789|"zUr|pa%6X8"|1596992551063|1600432083|7322||709673736|0||↧ En aquell moment ↧jo {{c1::vaig jugar::…jugar…}} (amb el gat)| passat_perifrastic indicatiu -ar jo jugar |fe5c3573-f9a2-406c-8b52-236631bceac1↧
1566|1599309964790|OwxuMf1-n#|1596992551063|1600432083|7322||4081640620|0||| passat_perifrastic indicatiu -ar jugar |40a8556e-365e-4a34-b054-5dadd4d07f68↧
1567|1599309964791|Qv@FO`CSK7|1596992551063|1600432083|7322||4019586850|0||↧ En aquell moment ↧ell/ella/vostè {{c1::va jugar::…jugar…}} (amb el gat)| passat_perifrastic indicatiu -ar ell/ella/vostè jugar |efe5399a-2fac-4c8b-b5a0-2e9be59ccadc↧
1568|1599309964792|OfjaR^+Q+v|1596992551063|1600432083|7322||3118032892|0||↧ En aquell moment ↧nosaltres {{c1::vam jugar::…jugar…}} (amb el gat)| passat_perifrastic indicatiu -ar nosaltres jugar |f18513b7-656d-4566-9d19-360408961b5e↧
1569|1599309964793|u_zO_D,#xF|1596992551063|1600432083|7322||742914858|0||↧ En aquell moment ↧vosaltres {{c1::vau jugar::…jugar…}} (amb el gat)| passat_perifrastic indicatiu -ar vosaltres jugar |0203253a-4bab-4d82-a716-c1fb15103057↧
1570|1599309964794|oV21(ws;UY|1596992551063|1600432083|7322||3040795985|0||↧ En aquell moment ↧ells/elles/vostès {{c1::van jugar::…jugar…}} (amb el gat)| passat_perifrastic indicatiu -ar ells/elles/vostès jugar |aa04639b-02a1-41c5-b869-ac2eb56797c2↧
1571|1599309964795|"z-MJ{|akZI"|1596992551063|1599309963|0||2851300135|0||→ En el futur, →jo {{c1::jugaré::…jugar…}} (als escacs)| futur indicatiu -ar jo jugar |083a0083-96cd-401c-bdce-8948319727d8→
1572|1599309964796|c4Q=z`6f>D|1596992551063|1599309963|0||4247870028|0||| futur indicatiu -ar jugar |6289222a-e8cd-4c50-8b77-51444613d90d→
1573|1599309964797|q;671<`wV6|1596992551063|1599309963|0||3938476921|0||→ En el futur, →ell/ella/vostè {{c1::jugarà::…jugar…}} (als escacs)| futur indicatiu -ar ell/ella/vostè jugar |7e16fee9-795b-49d1-ace3-41721e1e877f→
1574|1599309964798|AQT(w&]Bl~|1596992551063|1599309963|0||1543366027|0||→ En el futur, →nosaltres {{c1::jugarem::…jugar…}} (als escacs)| futur indicatiu -ar nosaltres jugar |7092d36b-55d4-423d-961b-a18c0bfd5f60→
1575|1599309964799|sUbbPodN}P|1596992551063|1599309963|0||1860576438|0||→ En el futur, →vosaltres {{c1::jugareu::…jugar…}} (als escacs)| futur indicatiu -ar vosaltres jugar |6e187368-2122-4fe8-9074-90db8ba8d54d→
1576|1599309964800|H<>Sql1^5K|1596992551063|1599309963|0||530260489|0||→ En el futur, →ells/elles/vostès {{c1::jugaran::…jugar…}} (als escacs)| futur indicatiu -ar ells/elles/vostès jugar |4f85bbda-a4af-4421-98d5-8497cbebcfe3→
1577|1599309964801|kNxRaBs)Xp|1596992551063|1599309963|0||3985792641|0||… Si passés això, …jo {{c1::jugaria::…jugar…}} (amb el gat)| condicional indicatiu -ar jo jugar |e421817f-23a5-45db-bd49-65526ce5cfed…
1578|1599309964802|d+,yI3V/Qg|1596992551063|1599309963|0||1699815295|0||| condicional indicatiu -ar jugar |be450a29-f2f7-494b-9ff8-3ffed27a508e…
1579|1599309964803|e1`1U&QaA`|1596992551063|1599309963|0||3670341551|0||… Si s'esdevingués alguna cosa, …ell/ella/vostè {{c1::jugaria::…jugar…}} (amb el gat)| condicional indicatiu -ar ell/ella/vostè jugar |dc679139-5f0c-41a0-8b39-826704957a1d…
1580|1599309964804|E$[R>p:O{-|1596992551063|1599309963|0||1988659213|0||… Si passés alguna cosa, …nosaltres {{c1::jugaríem::…jugar…}} (amb el gat)| condicional indicatiu -ar nosaltres jugar |684510dd-4b51-427b-9196-58fb84a48daa…
1581|1599309964805|p++6SYSd3Y|1596992551063|1599309963|0||2003951601|0||… Si s'esdevingués això, …vosaltres {{c1::jugaríeu::…jugar…}} (amb el gat)| condicional indicatiu -ar vosaltres jugar |9d746896-0089-47ba-8955-affe94b89a43…
1582|1599309964806|D5s6lW>4%l|1596992551063|1599309963|0||541383685|0||… Si es produís això, …ells/elles/vostès {{c1::jugarien::…jugar…}} (amb el gat)| condicional indicatiu -ar ells/elles/vostès jugar |a29cb507-32c3-4786-8f45-9dd227fcb23c…
1583|1599309964807|djN8&;Ed9b|1596992551063|1599309963|0||2549731980|0||〰 Resulta divertit que 〰jo {{c1::jugui::…jugar…}} (amb el gat)| present subjuntiu -ar jo jugar |a2261b8d-558f-41cb-8585-9566112b20c3〰
1584|1599309964808|sWc+(}>d:E|1596992551063|1599309963|0||2294964388|0||| present subjuntiu -ar jugar |fff120ce-943f-4a63-afa8-36d6c890128e〰
1585|1599309964809|jN-r2Qb-6-|1596992551063|1599309963|0||3119701401|0||〰 Resulta divertit que 〰ell/ella/vostè {{c1::jugui::…jugar…}} (amb el gat)| present subjuntiu -ar ell/ella/vostè jugar |16f33e3b-57a3-4abd-a947-f19f64eaa9b6〰
1586|1599309964810|hDN,DgjwF?|1596992551063|1599309963|0||1236170886|0||〰 Resulta divertit que 〰nosaltres {{c1::juguem::…jugar…}} (amb el gat)| present subjuntiu -ar nosaltres jugar |9a1fd696-1904-49ca-9d14-888fb7160184〰
1587|1599309964811|ETjg*IkTxC|1596992551063|1599309963|0||1861109950|0||〰 Resulta divertit que 〰vosaltres {{c1::jugueu::…jugar…}} (amb el gat)| present subjuntiu -ar vosaltres jugar |49a6f570-bdab-4b92-8873-a50f278dedec〰
1588|1599309964812|th0Q/qJDe;|1596992551063|1599309963|0||531121532|0||〰 Resulta divertit que 〰ells/elles/vostès {{c1::juguin::…jugar…}} (amb el gat)| present subjuntiu -ar ells/elles/vostès jugar |c7e73936-7628-4a3b-8967-4b3a58ea8b12〰
1589|1599309964813|u_d[U;u/#4|1596992551063|1599309963|0||1560835607|0||↫ Va ser sorprenent que ↫jo {{c1::jugués::…jugar…}} (als escacs)| imperfet subjuntiu -ar jo jugar |f47630fc-c93b-403d-9576-873745053b56↫
1590|1599309964814|dRNDuCgmD8|1596992551063|1599309963|0||344160172|0||| imperfet subjuntiu -ar jugar |f0e06765-c2f3-4cba-8611-9c1cfe21d06b↫
1591|1599309964815|w5>}4A^o]2|1596992551063|1599309963|0||818643090|0||↫ Va ser sorprenent que ↫ell/ella/vostè {{c1::jugués::…jugar…}} (als escacs)| imperfet subjuntiu -ar ell/ella/vostè jugar |33082f6a-654d-42e1-a4f3-db9695ca7dac↫
1592|1599309964816|k(GiGx>HNX|1596992551063|1599309963|0||4143898310|0||↫ Va ser sorprenent que ↫nosaltres {{c1::juguéssim::…jugar…}} (als escacs)| imperfet subjuntiu -ar nosaltres jugar |eb404970-887c-468b-ac24-81a0c382ab02↫
1593|1599309964817|HxrNs,1aHV|1596992551063|1599309963|0||364930015|0||↫ Va ser sorprenent que ↫vosaltres {{c1::juguéssiu::…jugar…}} (als escacs)| imperfet subjuntiu -ar vosaltres jugar |0f1e09ff-5b84-4d2b-a5b9-2e9b7cbff73e↫
1594|1599309964818|A+rF[4xd8j|1596992551063|1599309963|0||1877910577|0||↫ Va ser sorprenent que ↫ells/elles/vostès {{c1::juguessin::…jugar…}} (als escacs)| imperfet subjuntiu -ar ells/elles/vostès jugar |2365ed4a-ab66-4114-b5bb-136664e13a33↫
1595|1599309964819|"I2%#;sKVM|"|1596992551063|1599309963|0||3504846366|0||Hombre, si us plau,  {{c1::juga::…jugar…}} (als escacs), ja !(tu)| imperatiu -ar tu jugar |e36a79a9-d2cc-4a1a-b63b-6149192888edHombre,
1596|1599309964820|zy[e~CG+E9|1596992551063|1599309963|0||44305717|0||| imperatiu -ar jugar |2109ea18-3c37-4080-b7c7-069edc941371Hombre,
1597|1599309964821|C2{M.{2R&W|1596992551063|1599309963|0||259751102|0||| imperatiu -ar jugar |72bff61a-1560-48f6-85e3-ad5ddcd36fe8Mujer,
1598|1599309964822|u{;6L(cgE@|1596992551063|1599309963|0||1154551314|0||Senjora, si us plau,  (que) {{c1::jugui::…jugar…}} (als escacs), ja !(ell/ella/vostè)| imperatiu -ar ell/ella/vostè jugar |4f58bf20-e5a3-43a5-b5d2-a4a9a818b7e2Señora,
1599|1599309964823|f}nVSv8`i;|1596992551063|1599309963|0||1687514672|0||Vosaltres equip, si us plau,  (que) {{c1::juguem::…jugar…}} (als escacs), ja !(nosaltres)| imperatiu -ar nosaltres jugar |6e298c05-0409-4d7e-a604-6dc164b9299fVámonos
1600|1599309964824|u`A(87a$dc|1596992551063|1599309963|0||4140851594|0||Tu i tu, si us plau,  {{c1::jugueu::…jugar…}} (als escacs), ja !(vosaltres)| imperatiu -ar vosaltres jugar |42718668-a8bc-4e75-a9a5-cf6dc79500b5Tú
1601|1599309964825|v&o0MNq]Q2|1596992551063|1599309963|0||4132487415|0||Senjors, si us plau,  (que) {{c1::juguin::…jugar…}} (als escacs), ja ! (ells/elles/vostès)| imperatiu -ar ells/elles/vostès jugar |f756a738-0900-4808-a12e-5a0a6d0898d0Señores,
1602|1599309964833|sgsPp^ln4p|1596992551063|1599310148|0||3108445624|0||A mesura que estic estudiant…ella està {{c1::triant::…triar…}} (la nostra propera destinació)| gerundi -ar triar |660c7594-a86d-4b0b-bccb-4848c643c2a3Mientras
1603|1599309964834|g]`HZq3XUb|1596992551063|1599309963|0||2556747422|0||Hugo ha {{c1::triat::…triar…}} (una cursa)| participi -ar triar |9d80f908-75f8-4028-ae62-fca6276056a9Hugo
1604|1599309964835|uXP!45BQcT|1596992551063|1599309963|0||2627949071|0||⊙ Ara mateix, ⊙jo {{c1::trio::…triar…}} (destinacions exotiques)| present indicatiu -ar jo triar |dec3f708-b4ec-4f32-a2b7-6f5225ae9f08⊙
1605|1599309964836|oL01)>jV(#|1596992551063|1599309963|0||721239080|0||⊙ Ara mateix, ⊙tu {{c1::tries::…triar…}} (destinacions exotiques)| present indicatiu -ar tu triar |7f8141d2-c47c-4292-8c21-261972ade7eb⊙
1606|1599309964837|"Q>UoCjO|#`"|1596992551063|1599309963|0||3892782224|0||| present indicatiu -ar triar |f7d3d970-9bc8-499d-b72d-564998bba4f9⊙
1607|1599309964838|d*/!)GeVxr|1596992551063|1599309963|0||2307879253|0||⊙ Ara mateix, ⊙ell/ella/vostè {{c1::tria::…triar…}} (destinacions exotiques)| present indicatiu -ar ell/ella/vostè triar |d0d5f902-c856-4757-8413-07b1211b2cd7⊙
1608|1599309964839|fvZxIzkJit|1596992551063|1599309963|0||1665053794|0||⊙ Ara mateix, ⊙nosaltres {{c1::triem::…triar…}} (destinacions exotiques)| present indicatiu -ar nosaltres triar |32505ba1-7e8a-4aea-abc8-c7da38811aa1⊙
1609|1599309964840|HhPj6{[*%,|1596992551063|1599309963|0||643566197|0||⊙ Ara mateix, ⊙vosaltres {{c1::trieu::…triar…}} (destinacions exotiques)| present indicatiu -ar vosaltres triar |330e1ae6-aade-4111-97d9-266227543350⊙
1610|1599309964841|"QpDAkp|]p)"|1596992551063|1599309963|0||83160252|0||⊙ Ara mateix, ⊙ells/elles/vostès {{c1::trien::…triar…}} (destinacions exotiques)| present indicatiu -ar ells/elles/vostès triar |23a47096-a55d-4609-83a1-20f110ccf3de⊙
1611|1599309964842|"e6q;|_VOpO"|1596992551063|1599467487|7221||299636834|0||⇠ En aquella època, sovint, ⇠jo {{c1::triava::…triar…}} (destinacions exotiques)| imperfet indicatiu -ar jo triar |abab50b6-eb67-44b1-839c-1d1b3f535921⇠
1612|1599309964843|D_!OAA6sCK|1596992551063|1599467487|7221||3628804542|0||| imperfet indicatiu -ar triar |15f0b04e-ca25-46da-b8c4-cc691484c9cd⇠
1613|1599309964844|QGV_C.C:>t|1596992551063|1599467487|7221||266880178|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::triava::…triar…}} (destinacions exotiques)| imperfet indicatiu -ar ell/ella/vostè triar |9f49e59a-0b0e-4413-aa21-65c399346982⇠
1614|1599309964845|G>U2OI<KBK|1596992551063|1599467487|7221||1364694218|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::triàvem::…triar…}} (destinacions exotiques)| imperfet indicatiu -ar nosaltres triar |96793ef8-575d-43c0-ac61-0de97e17ad16⇠
1615|1599309964846|q.!)(}k~NA|1596992551063|1599467487|7221||3997300990|0||⇠ En aquella època, sovint, ⇠vosaltres {{c1::triàveu::…triar…}} (destinacions exotiques)| imperfet indicatiu -ar vosaltres triar |4d9171e5-4526-4de7-82aa-eef0cfeac523⇠
1616|1599309964847|pi&SE![>MK|1596992551063|1599467487|7221||2559442923|0||⇠ En aquella època, sovint, ⇠ells/elles/vostès {{c1::triaven::…triar…}} (destinacions exotiques)| imperfet indicatiu -ar ells/elles/vostès triar |27ecf356-565c-42d5-a3f2-a849b2106499⇠
1617|1599309964848|"FJ||;O@qmE"|1596992551063|1600432083|7322||10195243|0||↧ En aquell moment ↧jo {{c1::vaig triar::…triar…}} (destinacions exotiques)| passat_perifrastic indicatiu -ar jo triar |ad96f681-5c40-4e6c-b64a-eec1d99f7843↧
1618|1599309964849|NOvL8=C6vh|1596992551063|1600432083|7322||650267414|0||| passat_perifrastic indicatiu -ar triar |e91be702-cdee-4c5c-a5ac-a2291c386b8c↧
1619|1599309964850|N$@0oPia/d|1596992551063|1600432083|7322||523732970|0||↧ En aquell moment ↧ell/ella/vostè {{c1::va triar::…triar…}} (destinacions exotiques)| passat_perifrastic indicatiu -ar ell/ella/vostè triar |35e2c4d6-0b85-4f33-9ed2-a5e67f5aab38↧
1620|1599309964851|xl1!Aq[/OB|1596992551063|1600432083|7322||1899439591|0||↧ En aquell moment ↧nosaltres {{c1::vam triar::…triar…}} (destinacions exotiques)| passat_perifrastic indicatiu -ar nosaltres triar |cea6350c-1a30-4f68-a4ca-4fe43f11029c↧
1621|1599309964852|sv.4_{4?y$|1596992551063|1600432083|7322||2442316280|0||↧ En aquell moment ↧vosaltres {{c1::vau triar::…triar…}} (destinacions exotiques)| passat_perifrastic indicatiu -ar vosaltres triar |3f4ca224-bf9d-4dbe-93aa-e6fd26e2674b↧
1622|1599309964853|bOvB->gGAV|1596992551063|1600432083|7322||4278982659|0||↧ En aquell moment ↧ells/elles/vostès {{c1::van triar::…triar…}} (destinacions exotiques)| passat_perifrastic indicatiu -ar ells/elles/vostès triar |411a408a-cfea-4567-9342-490f8460881c↧
1623|1599309964854|m,7=#/s1(J|1596992551063|1599309963|0||2115861340|0||→ En el futur, →jo {{c1::triaré::…triar…}} (destinacions exotiques)| futur indicatiu -ar jo triar |f63ef627-3bd6-4136-b3b9-06358661c2e4→
1624|1599309964855|IgM)@OL,mj|1596992551063|1599309963|0||714989436|0||| futur indicatiu -ar triar |ed2f09c6-1a1e-4737-923d-b217d10d893a→
1625|1599309964856|t@.+0gY-$i|1596992551063|1599309963|0||1285104111|0||→ En el futur, →ell/ella/vostè {{c1::triarà::…triar…}} (destinacions exotiques)| futur indicatiu -ar ell/ella/vostè triar |b6e7273e-7e9a-4837-9b3f-7bb0bb73c181→
1626|1599309964857|l<LPy=UFKb|1596992551063|1599309963|0||2526053488|0||→ En el futur, →nosaltres {{c1::triarem::…triar…}} (destinacions exotiques)| futur indicatiu -ar nosaltres triar |35e06b4c-3ff2-41c1-96e5-9136eecd74ab→
1627|1599309964858|q05WU8*(IM|1596992551063|1599309963|0||3520664197|0||→ En el futur, →vosaltres {{c1::triareu::…triar…}} (destinacions exotiques)| futur indicatiu -ar vosaltres triar |fa0efaca-bc6d-4bc9-a540-b31aaae42508→
1628|1599309964859|bk_YS,@i28|1596992551063|1599309963|0||936499077|0||→ En el futur, →ells/elles/vostès {{c1::triaran::…triar…}} (destinacions exotiques)| futur indicatiu -ar ells/elles/vostès triar |704269e2-437c-404a-988b-dc5c00cfbfb4→
1629|1599309964860|vNB,0Q&@xl|1596992551063|1599309963|0||2962198854|0||… Si passés això, …jo {{c1::triaria::…triar…}} (destinacions exotiques)| condicional indicatiu -ar jo triar |78cb4725-d175-4672-adca-2e970da62a1a…
1630|1599309964861|+__97%w#`|1596992551063|1599309963|0||1728477995|0||| condicional indicatiu -ar triar |824f39de-ac7c-4e89-be5c-c32aaa67edfc…
1631|1599309964862|ni^MYt2{uU|1596992551063|1599309963|0||239459826|0||… Si s'esdevingués alguna cosa, …ell/ella/vostè {{c1::triaria::…triar…}} (destinacions exotiques)| condicional indicatiu -ar ell/ella/vostè triar |8bbc7eb1-b04a-4b0b-9599-cb31fbada436…
1632|1599309964863|dAKSEkYWo#|1596992551063|1599309963|0||3725414133|0||… Si passés alguna cosa, …nosaltres {{c1::triaríem::…triar…}} (destinacions exotiques)| condicional indicatiu -ar nosaltres triar |cc4fed0f-46e8-4188-9c46-a86d665a7d09…
1633|1599309964864|eX#,k**zr#|1596992551063|1599309963|0||820529597|0||… Si s'esdevingués això, …vosaltres {{c1::triaríeu::…triar…}} (destinacions exotiques)| condicional indicatiu -ar vosaltres triar |4f3c9dcd-6f9c-458f-99bf-199049aedeaa…
1634|1599309964865|l6`[9@KTIq|1596992551063|1599309963|0||1593325326|0||… Si es produís això, …ells/elles/vostès {{c1::triarien::…triar…}} (destinacions exotiques)| condicional indicatiu -ar ells/elles/vostès triar |664aaf50-64d1-4711-abee-da73730d798f…
1635|1599309964866|"g{N9G%1|,V"|1596992551063|1599309963|0||2084691992|0||〰 Resulta divertit que 〰jo {{c1::triï::…triar…}} (destinacions exotiques)| present subjuntiu -ar jo triar |e73b68f1-b4b2-44fd-b036-fdac5fc9c05e〰
1636|1599309964867|Qg{]dzg0Ru|1596992551063|1599309963|0||1504225223|0||| present subjuntiu -ar triar |2a345b56-af85-4005-8e8d-2485d0ca7cf1〰
1637|1599309964868|i=vkT6U#s$|1596992551063|1599309963|0||1771825432|0||〰 Resulta divertit que 〰ell/ella/vostè {{c1::triï::…triar…}} (destinacions exotiques)| present subjuntiu -ar ell/ella/vostè triar |5c0cb14d-718d-4ba4-8d2c-e162d2405818〰
1638|1599309964869|AGIxM^Jjp$|1596992551063|1599309963|0||3868047557|0||〰 Resulta divertit que 〰nosaltres {{c1::triem::…triar…}} (destinacions exotiques)| present subjuntiu -ar nosaltres triar |967a8069-7ff8-4af9-9175-061a7c18ffc9〰
1639|1599309964870|rHj2DEGJed|1596992551063|1599309963|0||2831111689|0||〰 Resulta divertit que 〰vosaltres {{c1::trieu::…triar…}} (destinacions exotiques)| present subjuntiu -ar vosaltres triar |d1439802-7b98-49b9-b3c9-2d5a0b741515〰
1640|1599309964871|Q)``cPt>qQ|1596992551063|1599309963|0||705136057|0||〰 Resulta divertit que 〰ells/elles/vostès {{c1::triïn::…triar…}} (destinacions exotiques)| present subjuntiu -ar ells/elles/vostès triar |992304f3-6f95-4aa8-95d2-219d0cf1f5f2〰
1641|1599309964872|C#ckR^2vo*|1596992551063|1599309963|0||23339233|0||↫ Va ser sorprenent que ↫jo {{c1::triés::…triar…}} (destinacions exotiques)| imperfet subjuntiu -ar jo triar |679aa3eb-93c0-4633-92f8-3a157caca5d1↫
1642|1599309964873|zFow`A?t0h|1596992551063|1599309963|0||1152804438|0||| imperfet subjuntiu -ar triar |6d4175e2-78bb-4d03-abaf-a390b3108069↫
1643|1599309964874|Cg{ydN8wlX|1596992551063|1599309963|0||3567402260|0||↫ Va ser sorprenent que ↫ell/ella/vostè {{c1::triés::…triar…}} (destinacions exotiques)| imperfet subjuntiu -ar ell/ella/vostè triar |b0ce9752-626c-43b8-a16a-61a361b5ae7b↫
1644|1599309964875|j6-8)W=&<(|1596992551063|1599309963|0||4193061575|0||↫ Va ser sorprenent que ↫nosaltres {{c1::triéssim::…triar…}} (destinacions exotiques)| imperfet subjuntiu -ar nosaltres triar |66274c90-ca76-466c-a612-d61f126f174b↫
1645|1599309964876|"Qe0R5o|VTE"|1596992551063|1599309963|0||4001203979|0||↫ Va ser sorprenent que ↫vosaltres {{c1::triéssiu::…triar…}} (destinacions exotiques)| imperfet subjuntiu -ar vosaltres triar |88e915a2-52d5-4c6a-9747-6e3207d52fc3↫
1646|1599309964877|c&YcM&KtHm|1596992551063|1599309963|0||2909054957|0||↫ Va ser sorprenent que ↫ells/elles/vostès {{c1::triessin::…triar…}} (destinacions exotiques)| imperfet subjuntiu -ar ells/elles/vostès triar |89e27d8a-8424-45d7-b0ef-a310d54cbe17↫
1647|1599309964878|o*=*O5YKd1|1596992551063|1599309963|0||1795742224|0||Hombre, si us plau,  {{c1::tria::…triar…}} (aquesta opció), ja !(tu)| imperatiu -ar tu triar |7daf1e4b-4648-4683-b087-04feae8ea5eeHombre,
1648|1599309964879|Dun{Jd5]pl|1596992551063|1599309963|0||1980105338|0||| imperatiu -ar triar |246f9e1c-a225-4dde-96fc-88da9e77435cHombre,
1649|1599309964880|H5y%@q5UuY|1596992551063|1599309963|0||791774497|0||| imperatiu -ar triar |4c435524-771f-47e5-aa2e-4bbd0c948117Mujer,
1650|1599309964881|"Q|j!W-v^Y2"|1596992551063|1599309963|0||1905453100|0||Senjora, si us plau,  (que) {{c1::triï::…triar…}} (aquesta opció), ja !(ell/ella/vostè)| imperatiu -ar ell/ella/vostè triar |709d3848-9106-4dc5-a9e0-d75b514c0631Señora,
1651|1599309964882|CeA}O5>%]^|1596992551063|1599309963|0||3079313396|0||Vosaltres equip, si us plau,  (que) {{c1::triem::…triar…}} (aquesta opció), ja !(nosaltres)| imperatiu -ar nosaltres triar |c6ec88e1-4fe8-4e51-9232-cafb5b992ba9Vámonos
1652|1599309964883|"PuBT9]:<|r"|1596992551063|1599309963|0||597480060|0||Tu i tu, si us plau,  {{c1::trieu::…triar…}} (aquesta opció), ja !(vosaltres)| imperatiu -ar vosaltres triar |2ea7d09a-68a9-4e58-9250-8485bd492670Tú
1653|1599309964884|z#mhZIl/..|1596992551063|1599309963|0||1760465414|0||Senjors, si us plau,  (que) {{c1::triïn::…triar…}} (aquesta opció), ja ! (ells/elles/vostès)| imperatiu -ar ells/elles/vostès triar |325f8e65-62f4-4b8a-b33a-f5d58e581b02Señores,
1654|1599309964892|b2(gGzMxcY|1596992551063|1599310148|0||3276134950|0||A mesura que estic estudiant…ella està {{c1::portant::…portar…}} (a les seves amigues a casa)| gerundi -ar portar |acdbc524-18d5-4112-8a37-c3d9a8d26c36Mientras
1655|1599309964893|MT.vK:{}nd|1596992551063|1599309963|0||1063385287|0||Hugo ha {{c1::portat::…portar…}} (a les seves amigues a casa)| participi -ar portar |38617dc5-0e18-4d74-9090-48800b04653aHugo
1656|1599309964894|pNyhbntO2d|1596992551063|1599309963|0||668996845|0||⊙ Ara mateix, ⊙jo {{c1::porto::…portar…}} (fruita)| present indicatiu -ar jo portar |c0282c8c-6058-4c37-b90c-a5305477c5a2⊙
1657|1599309964895|lJh<Kuv1Y9|1596992551063|1599309963|0||2744873787|0||⊙ Ara mateix, ⊙tu {{c1::portes::…portar…}} (fruita)| present indicatiu -ar tu portar |d49d87ca-7943-4d18-94fb-4ffc3d62115a⊙
1658|1599309964896|p~z)P-8[(r|1596992551063|1599309963|0||141493210|0||| present indicatiu -ar portar |3cc32ac2-db11-49a8-8ea9-8e1c35a6e33a⊙
1659|1599309964897|"kl|]oV;#bR"|1596992551063|1599309963|0||4277847485|0||⊙ Ara mateix, ⊙ell/ella/vostè {{c1::porta::…portar…}} (fruita)| present indicatiu -ar ell/ella/vostè portar |3038afec-1c26-4c6a-b9a5-1c0d269ef905⊙
1660|1599309964898|p}EUWC^-p>|1596992551063|1599309963|0||2634602176|0||⊙ Ara mateix, ⊙nosaltres {{c1::portem::…portar…}} (fruita)| present indicatiu -ar nosaltres portar |0cbd545b-a56c-4c90-862e-02e6c6abc1dc⊙
1661|1599309964899|h<>BWA&OKK|1596992551063|1599309963|0||295491370|0||⊙ Ara mateix, ⊙vosaltres {{c1::porteu::…portar…}} (fruita)| present indicatiu -ar vosaltres portar |0aaa58a6-d860-4935-834d-7eacc1357153⊙
1662|1599309964900|dpv*jPTPL6|1596992551063|1599309963|0||3591313333|0||⊙ Ara mateix, ⊙ells/elles/vostès {{c1::porten::…portar…}} (fruita)| present indicatiu -ar ells/elles/vostès portar |5ce5c5d6-1e87-4093-88bd-a91efa83438e⊙
1663|1599309964901|"w|kzVk$AJ}"|1596992551063|1599467487|7221||2272735476|0||⇠ En aquella època, sovint, ⇠jo {{c1::portava::…portar…}} (fruita)| imperfet indicatiu -ar jo portar |b16e1596-5792-44af-b0b3-363cd5773bea⇠
1664|1599309964902|oKew0`yCie|1596992551063|1599467487|7221||1951082553|0||| imperfet indicatiu -ar portar |ee39397f-361d-43ce-be0e-9bdd2819bde0⇠
1665|1599309964903|O7>0BQ88P>|1596992551063|1599467487|7221||779168290|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::portava::…portar…}} (fruita)| imperfet indicatiu -ar ell/ella/vostè portar |c695617f-1e77-427d-8d76-15bab71b692d⇠
1666|1599309964904|I0j8;@F[;X|1596992551063|1599467487|7221||2788228697|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::portàvem::…portar…}} (fruita)| imperfet indicatiu -ar nosaltres portar |3beff981-a26f-4823-bd24-d3bc188387cb⇠
1667|1599309964905|m{0AsX+CMH|1596992551063|1599467487|7221||2699154378|0||⇠ En aquella època, sovint, ⇠vosaltres {{c1::portàveu::…portar…}} (fruita)| imperfet indicatiu -ar vosaltres portar |e858ebcd-f0a5-46e4-95c6-c0c745d877e9⇠
1668|1599309964906|kyPbG#t;N.|1596992551063|1599467487|7221||1640951047|0||⇠ En aquella època, sovint, ⇠ells/elles/vostès {{c1::portaven::…portar…}} (fruita)| imperfet indicatiu -ar ells/elles/vostès portar |8c66b3bb-1bf0-4a95-a665-f9d1b6ee736c⇠
1669|1599309964907|NO1hN)D*)7|1596992551063|1600432083|7322||2529682616|0||↧ En aquell moment ↧jo {{c1::vaig portar::…portar…}} (fruita)| passat_perifrastic indicatiu -ar jo portar |0e7cde09-8ff0-4d58-92da-735e99a32553↧
1670|1599309964908|H4T8UABJS~|1596992551063|1600432083|7322||1222080700|0||| passat_perifrastic indicatiu -ar portar |7a7cb5ba-fd42-4615-914d-591e6bb921c6↧
